 1391781;"P37";  1796.000;  1740.000;  80650.0; 50.29
 1396406;"P37";  1809.000;  1753.000;  80423.0; 49.50
 1401031;"P37";  1823.000;  1767.000;  80198.0; 49.29
 1405656;"P37";  1837.000;  1781.000;  79973.0; 48.05
 1410281;"P37";  1850.000;  1794.000;  79750.0; 47.65
 1414906;"P37";  1864.000;  1808.000;  79528.0; 48.65
 1419531;"P37";  1878.000;  1821.000;  79307.0; 48.15
 1424161;"P37";  1891.000;  1835.000;  79087.0; 47.56
 1428807;"P37";  1905.000;  1849.000;  78867.0; 47.03
 1433452;"P37";  1919.000;  1863.000;  78648.0; 46.54
 1438097;"P37";  1933.000;  1877.000;  78431.0; 47.23
 1442743;"P37";  1948.000;  1891.000;  78214.0; 47.80
 1447388;"P37";  1962.000;  1906.000;  77999.0; 48.02
 1452033;"P37";  1977.000;  1921.000;  77785.0; 46.19
 1456678;"P37";  1991.000;  1935.000;  77572.0; 43.89
 1461324;"P37";  2005.000;  1949.000;  77360.0; 43.75
 1471521;"P37";  2036.000;  1980.000;  76899.0; 43.69
 1476104;"P37";  2050.000;  1994.000;  76694.0; 44.71
 1480688;"P37";  2065.000;  2009.000;  76490.0; 45.33
 1485271;"P37";  2079.000;  2024.000;  76286.0; 45.62
 1489854;"P37";  2095.000;  2039.000;  76084.0; 44.56
 1494438;"P37";  2110.000;  2054.000;  75883.0; 43.21
 1499021;"P37";  2125.000;  2068.000;  75682.0; 43.55
 1503604;"P37";  2140.000;  2083.000;  75483.0; 43.63
 1508188;"P37";  2154.000;  2099.000;  75285.0; 44.14
 1512779;"P37";  2170.000;  2114.000;  75088.0; 43.54
 1517395;"P37";  2185.000;  2129.000;  74890.0; 42.86
 1522011;"P37";  2201.000;  2145.000;  74693.0; 43.13
 1526627;"P37";  2216.000;  2160.000;  74498.0; 42.77
 1531243;"P37";  2232.000;  2176.000;  74303.0; 42.61
 1535858;"P37";  2248.000;  2192.000;  74109.0; 42.36
